an_online_vote;declare_republic_of;veneto_veneto
vote;recognize_by;italian_authorities
italian_authorities;believe;it
it;help;them
them;legitimize;calls
region;pay;#_#_euros_$_#_#
taxes;receive;#_#_euros_$_#_#_back
healthcare;call;fiscal_robbery
the_heavy_tax_burden;force_thousand_of;venetian_companies
ukraine;be_ready_to_pay;the_the_gas_debt
price;set_at;$_#
prime_minister_arseny_yatsenyuk;say_on;wednesday
may;7.;we
we;send_proposal_to;russia
price;raise_by;the_ukrainian_delegation
we;want_to_discuss;this_the_issue_of_gas_price
contract;sign;#
#;be_in;force
contract;be_in;effect
ukrainian_energy_and_coal_industry_minister_yuri_prodan;reaffirm;this_yesterday
the_the_contract_contract_the_the_price_of_gas_from_russia_price_of_gas;determine_by;the_formula
the_formula;peg_to;the_price_of_oil
formula;use_in;the_world
price_today;offer;the_first_quarter_price
prodan_coal_industry_minister_yuri_prodan;be_ready_to_pay;its_ukraine
we;pay;#
it_#;be_about;#_u.s._dollars
we;be_ready_to_pay_under;our_we_obligations
gazprom;put;ukraine_ukraine
yatsenyuk_parliament-appointed_prime_minister_arseny_yatsenyuk;prepare_to_pay;the_price
this;be;#_%
spokesperson_sergei_kupriyanov;say;ukraine_ukraine
debt;start_supply;gas
energy_minister_novak;say;this_a_restriction_but_an_option_stipulated_by_the_contract_between_gazprom_and_naftogaz_of_ukraine
energy_minister_novak;be;a_a_restriction_but_an_option_stipulated_by_the_contract_between_gazprom_and_naftogaz_of_ukraine_restriction
may_#;issue_bill_for;the_supply_of_gas
ukraine;be_ready_to_pay;its_ukraine
we;pay;_a_price_of_268.5_u.s._dollars
it;be_about;#_u.s._dollars
we;be_ready_to_pay_under;our_we_obligations
the_minister;say_on;monday
the_ukrainian_gas_transit_system;incorporate_into;the_european_gas_transportation_system
we;use_possibility_of;our_we_underground_gas_storage_facilities
european_gas_companies;build_up;their_european_gas_companies
the_situation;tell;tass
reverse_mode;increase_to;#_#_cubic_metres
the_#_countries;agree_to_explore;the_possibility_of_flow_reverse-flow_gas_supplies
gazprom;deliver_gas_to;europe
supplies;reach;#_#_cubic_metres
gas;supply_by;the_the_vojany-uzhgorod_pipeline_not_the_transit_pipeline
eu_energy_commissioner_guenther_oettinger;say;such_supplies
such_supplies;require;the_russian_company
the_russian_company;give;ukraine_ukraine
the_trunk_pipeline;be_impossible_without;gazprom
it;run_to;the_slovak_company
the_slovak_company;s;contractual_obligations
oettinger_eu_energy_commissioner_guenther_oettinger;help_to_solve;ukraine_ukraine
_vojany-uzhgorod_pipeline;be_for;ukraine
ukraine;get_through;_ukraine
the_european_union;provide_support_to;kiev
rwe_ag;resume;gas_reverse-flow_gas_supplies_from_slovakia_to_ukraine_by_the_trunk_pipeline
naftogaz_naftogaz_of_ukraine;sign_in;may_#
rwe_supplies;base_on;the_european_pricing_principles
agreement;provide_for;the_delivery_of_up_to_#_#_cubic_metres_of_natural_gas
#;supply_about;#_#_cubic_meters_of_gas
poland;be;#_#_cubic_metres
transportation_restrictions;lift_on;the_ukrainian_border
ukraine;say;_ukraine
european_union;promise_assistance_to;ukraine_ukraine
#_#_cubic_metres;deliver_through;poland
the_gas;supply_across;the_ukrainian_border
gas;supply_across;the_the_ukrainian_border_with_poland
last_year_naftogaz_ukrainy;import;#_#_cubic_metres_of_gas
capacity_of_the_ukrainian_gas_transportation;be;#_#_cubic_metres_system
gas_transportation_system;consist_of;#_compressor_stations
company;be;#_kilometres
rights_watch;alarm_at;the_detention_of_oleg_sidyakin
kiev;release;them
them;make;clear
any;be_against;them
them;ensure;they
they;have_access_to;a_lawyer_and_consular_services
lifenews_journalists;detain;april_#
they;catch_on;camera
the_publication;trigger;an_international_scandal
the_#;accuse_by;the_ukrainian_authorities
russian_authorities;issue_call_for;their_russian_authorities
#_apcs;approach;the_the_eastern_city_of_kramatorsk
city;begin_shell;it
a_member_of_the_defense_forces;tell;ria_novosti
several_people;sit_on;top_of_each_combat_vehicle
top_of_each_combat_vehicle;try_to_enter;the_city
forces;tell;tass
right_sector_militants;be_among;them
shots;hear_from;the_city_center
a_civil_defense_siren;hear_in;the_the_eastern_city_of_kramatorsk_city
several_defense_checkpoints;attack_by;kiev_'s_army
the_suburbs;set_on;fire
#_resident;injure_at;a_bus_stop
kiev_;shell;the_the_eastern_city_of_kramatorsk_city
the_public_transport_stop;be;#_meters
the_shell;hit;it
a_resident_of_kramatorsk;post_video_on;_kramatorsk
water_and_gas_lines;leave_without;water
defense_coordinator_maksim_vlasov;tell;ria_novosti_ria_novosti
some;be_without;gas
a_resident;tell;rt
rt;believe;the_kiev_'s_military_and_self-defense_forces_who_stopped_the_apc_convoy_from_entering_the_city_kiev_the_kiev_military
the_kiev_'s_military_and_self-defense_forces_who_stopped_the_apc_convoy_from_entering_the_city_kiev_the_kiev_military;use;multiple_launch_rockets_or_howitzers
i;serve_in;the_kiev_'s_army_army
my_i;hear;such_shots
they;get;louder_and_louder
a_checkpoint;be_behind;the_house
#_people;stay_under;my_his_window
heavy_18;hear_in;the_eastern_city_of_slavyansk
we;be_sorry_to_see;the_more_sanctions
the_russian_minister;say_refer_to;the_eu
foreign_ministers;agree_at;a_meeting
situation;escalate;it
disarm_the_escalating_situation_in_ukraine;initiate;a_direct_dialog
colleagues;pursue;a_sided_the_european_union_of_pursuing_a_feckless_irresponsible_policy_towards_russia_after_brussels_piled_more_sanctions_on_moscow
policy;be_worthy_of;the_european_union
ryabkov;tell;reporters_russia_s_deputy_foreign_minister_sergei_ryabkov
the_eu_the_european_union_of_pursuing_a_feckless_irresponsible_policy_towards_russia_after_brussels_piled_more_sanctions_on_moscow;include;russia_russia
the_document;list;#_#
pjsc_chernomorneftegaz_and_feodosia;transfer_to;crimean_crimean
the_leaders_of_the_g7_group_of_nations;threaten;russia
the_language_of_sanctions_more_sanctions;warn;the_western_partners
the_boomerang_effect;sanction;_more_sanctions
the_statement;come_on;the_heels_of_today_s
the_country;be;serious_stumbling_blocks
_ukraine;say_in;a_statement
moscow_;expect;its_moscow_which_included_concrete_steps_with_on_reducing_violence_disarmament_as_well_as_facilitating_national_dialogue_and_elections_steps_necessary_to_de-escalate_the_crisis_in_the_country
the_nationwide_dialog;frame_with;regard
swiss_president_didier_burkhalter;bring;a_roadmap
_disarmament_as_well_as_facilitating_national_dialogue_and_elections_steps_necessary_to_de-escalate_the_crisis_in_the_country;include;concrete_steps
russian_foreign_minister_sergei_lavrov;call_for;direct_dialogue
those;take_power_in;kiev_kiev
those;disagree_with;them
lavrov;say;_russian_foreign_minister_sergei_lavrov
an_attempt;make_couple_of;days
the_u.s._and_eu_officials;block;this_initiative
they;shut_down;their_a_cramped_office_in_residential_donetsk
we;work_out_of;safety_concerns
we;say;volodymyr_klotsky
colleagues;take_decision_after;terrorists_the_terrorists
the_decision;seize;the_offices_of_another_voting_commission
commission;be;the_klotsky_'s_commission
industrial_hub_of_about_#_#;be_centre_of;the_declared_donetsk_people_'s_republic
the_separatists_'_revolt;focus_at;several_points
electoral_authorities;set_up;klotsky_volodymyr_klotsky
the_street_revolt;force;yanukovich_the_ousted_yanukovich
separatist_hands;be_hope_in;this_part_of_ukraine_ukraine_'s
his_volodymyr_klotsky_his_colleagues_colleagues;be_evidence_of;the_the_separatists
shop;say;unknown_men
unknown_men;appear_in;his_a_cramped_office_in_residential_donetsk
we;fear;#_thing
it;be;the_only_one_thing
interference_of_these_people;grab;the_region
force;place;checkpoints
they;stop;our
monday;be_out_of;reach
we;have_information_on;a_number_of_presidents
human_rights;say_in;kiev_kiev_'s
it;be;a_big_exodus
it;be;_a_big_exodus
authorities;be;adamant_the_the_last_thing_on_their_minds
election;go_despite;the_difficulties
we;deceive;anyone
interior_minister_arsen_avakov;say_on;monday
the_neighboring_region_of_luhansk_luhansk;occupy;key_buildings
regions;tell;a_news_conference
the_#_regions;account_for;#_percent
the_towns_of_slaviansk_and_kramatorsk;see_of;the_worst_clashes
current_opinion_polls;make;confectionery_magnate_petro_poroshenko
#_poll;indicate;poroshenko_confectionery_magnate_petro_poroshenko_a_comfortable_front-runner_well_ahead_of_second-placed_former_prime_minister_yulia_tymoshenko
#_poll;get_more_than;#_percent
poroshenko_confectionery_magnate_petro_poroshenko_a_comfortable_front-runner_well_ahead_of_second-placed_former_prime_minister_yulia_tymoshenko;elect_in;the_first_round
scale_voting;damage;candidates_serhiy_tigipko
a_old_businessman;be_to;the_ousted_yanukovich
businessman;perform_in;the_last_presidential_campaign
both;seek_to_tap_into;this_support
separatists_'_action;be_likely_to_hurt;him
i;in;any_situation
any_situation;recognize_result_of;the_normal_elections
elections;need;a_legitimate_president
we;continue_with;chaos
he;tell;reuters
the_the_city_to_protect_it_from_something_city_and_#_polling_stations;install_in;schools
commission_'s_office;be_10_minute_'_drive_from;central_residential_donetsk
_residential_donetsk;hold;the_huge_era_district_administration_building
election;be;a_the_last_thing_on_their_minds
a_the_last_thing_on_their_minds;say_leader_of;separatists
_the_separatists;guard_entrance_to;the_district_the_huge_soviet-era_district_administration_building
he;give;his_a_27-year-old_junior_leader_of_separatists_whose_team_guards
naruto;be_name_of;the_hero_of_an_eponymous_japanese_manga_comic_book
it;make_sense_for;me_i
they;say;it
it;be;a_bad_election
they;say;it
it;be;_a_bad_election
they;say;we
we;be;animals
we;know_about;freedom
people_these_people;fight_for;human
friendly_and_relaxed;fit;the_separatist_stereotype
a_graduate_and_electrical_engineer;work_for;western_companies
he_a_graduate;travel_in;the_the_region
the_past_#_years;reflect;moscow_'s_playbook
the_new_government;fill_with;nazis
nazis;fight_for;independence
polish;collaborate_with;germany
western_ukraine;be;nazis
they;have;ways
we;fight;nazism
families;stroll_along;leafy_avenues_and_children
leafy_avenues_and_children;play_in;fountains
billboards;show;posters
political_adverts_of_all_hues;air_on;the_radio
favor_of_the_separatists;take_place_with;several_#_people
several_#_people;gather_at;lenin_square
election;be_thing_on;their_some_minds
life;go_to_be;worse
our_we_status;define;we
we;have_to_live_through;this
the_future;be;brighter
the_future;say;anna
much_of_ukraine_'s_unrest;center_in;the_donetsk_and_luhansk_luhansk_ukraine
separatists;claim_independence_from;the_government
the_body_of_a_ukrainian_militia_fighter;lie_along;a_road
a_woman;walk_past;a_destroyed_car
ukrainian_government_forces;fire;mortar_shells
activist;carry;a_ballot_box
bodies;cover_with;blankets
blankets;lie_in;a_field
a_ukrainian_soldier;smoke_next_to;his_a_ukrainian_soldier
ukrainian_soldier;rest_inside;an_armored_personnel_carrier
it;hit_by;mortar_mortar_shells
ukrainian_soldier;stand_guard_on;the_road
a_new_recruit;get;his_a_ukrainian_soldier
hair;cut_at;a_training_camp
militants;detain;#_men
a_bodyguard_of_insurgent_leader_denis_pushilin;stand_in;front_of_a_statue_of_russian_revolutionary_vladimir_lenin
militants;guard;a_checkpoint
separatists;relinquish;their_employees_of_the_ukrainian_company_metinvest_clear_away_debris_in_a_government_building_in_mariupol_ukraine_on_friday_may_16_after_pro-russian_separatists
separatists;hold_on;it
activists;argue_in;mariupol
gunmen;take_up;positions
man;survey_damage_to;his_a_man_her_home_home
a_mine;explode_during;an_exchange_of_fire
man;examine;ballots
the_ballots;use_in;early_presidential_voting
people;collect;mortar_shells
#_men;collect_part_of;a_ukrainian_armored_personnel_carrier
#_men;destroy;may
the_ukrainian_defense_ministry;call;a_terrorist_attack
a_member_of_a_defense_squad;smash;a_slot_machine
slovyansk_slovyansk;celebrate_with;fireworks
#;declare_independence_for;the_donetsk_donetsk_region
a_roman_lyagin;show;referendum_results
separatists;stage;the_referendum
they;declare_independence_from;ukraine_ukraine_'s
separatist;take_up_position_near;slovyansk
a_defense_unit;check;people_'s_identification
a_person;leave;a_voting_booth
ukraine;vote_on;controversial_referendums
acting_ukrainian_president_oleksandr_turchynov;call;the_vote_propagandist_farce
men;react_after;ukrainian_national_guardsmen_open_fire
a_voter;cast_ballot_in;eastern_ukraine_'s_independence_referendum
man;sit_below;a_flag_of_the_proclaimed_donetsk_people_'s_republic
burning_tires;use_to_prevent;government_troops_'_armored_personnel_carriers
the_mother_of_dmitriy_nikityuk;die_in;a_fire
may;8.;a_a_ukrainian_soldier
ukrainian_soldier;keep_guard_at;a_checkpoint
activist;stand_with;a_russian_national_flag
may;7.;ukrainian_prime_minister_arseniy_yatsenyuk
ukrainian_prime_minister_arseniy_yatsenyuk;inspect;an_armored_personnel_carrier
separatist;take_position_by;the_railway_lines
gunman;hold;his_weapon_a_pro-russian_gunman
supporters;lead_man_in;front_of_the_regional_administration_building
ukrainian_policemen;check;documents
soldiers;stand_at;a_a_checkpoint_near_slovyansk
russian_cossacks;sit_outside;the_regional_the_regional_administration_building_in_donetsk_on_monday
militants;arrest_during;a_ukrainian_unity_rally
a_ukrainian_unity_rally;greet_on;sunday
sunday;detain_after;bloody_clashes
_odessa_which_ended_in_a_deadly_blaze;end_in;a_deadly_blaze
people;gather_to_honor;the_memory_of_fallen_comrades
red_carnations;leave_inside;the_burned_trade_union_building
fire;claim;#_lives
man;walk;past_burning_tires
activists;beat;a_ukraine_supporter
the_ukrainian_flag;remove_from;a_flagpole
protesters;gather_in;donetsk
the_memory_of_comrades;die_in;odessa_odessa_which_ended_in_a_deadly_blaze
leader_vladimir_lenin;be;part_a_portrait_of_bolshevik_leader_vladimir_lenin
city;become_focus_of;an_armed_russian
activist;sit_in;front_of_policemen
people;lay;flowers
helicopters;be;downed_friday
police;take_cover_under;shields
ukraine;be;a_eastern_ukraine_'s
president_viktor_yanukovych;oust_in;february
activist;speak_with;an_armed_protester
baseball_bats;hold;flares
they;attack;people
europe;arrive_to_take_part_in;a_news_conference
._vyacheslav_ponomarev;declare;mayor_of_slovyansk
mayor_of_slovyansk;refer_to;the_observers
troops;stand_guard_behind;a_barricade
a_gunfight;participate_in;his_a_man_killed_in_a_gunfight
u.s._troops;arrive_at;an_air_force_base
the_united_states;conduct_exercise_in;poland
armored_vehicles;travel_on;a_country_road
militants;inspect;a_truck
russian_foreign_minister_sergey_lavrov;accuse;the_west
_ukraine_'s;say;the_russia_pro-russia
the_southeast;lay_down;their_the_pro-russia_insurgents_in_the_southeast_arms
government;clear_out;the_maidan_protest_camp
militants;keep_record_of;their_pro-russia_militants
troops;take;position
ukrainian_special_forces;take_position_at;an_abandoned_roadblock
a_ukrainian_special_forces_member;take;position_a_position_near_slovyansk_on_may_12
slovyansk_slovyansk;carry_coffin_into;a_church
man;stand_on;a_street
demonstrators;attend;a_russian_pro-russian
cars;burn_out_after;an_attack
militant;see_at;the_roadblock_a_roadblock_in_slovyansk_on_sunday
militants;stand_guard_at;a_roadblock
a_masked_man;stand_guard_outside;a_regional_administration
people;walk_around;barricades_april_april_18_#
barricades_april_april_18_#;set_up_at;the_regional_administration_building
the_regional_administration_building;seize_in;donetsk
russian_president_vladimir_putin;speak_to;the_media
russian_forces;involve_in;the_unrest
_ukraine_'s;say_for;the_first_time
russians;be_active_in;crimea_crimea_interim_ukrainian_president_oleksandr_turchynov
the_peninsula;vote_to_join;the_country
ukrainian_riot_police_officers;stand_guard_during;a_ukrainian_pro-ukrainian_demonstration
protesters;stand_guard_in;front_of_the_city_hall
john_kerry;reach_to_shake;hands
meeting;take;place_april_april_17
a_masked_gunman;stand_guard_near;tanks
a_ukrainian_helicopter;fly_over;a_column_of_ukrainian_army_combat_vehicles
a_man;talk_with;ukrainian_soldiers
they;block_by;people
soldiers;sit_atop;combat
._ukrainian_gen_._vasily_krutov;surround_by;protesters
activists;guard;a_barricade_april_april_15
they;seize_in;slovyansk_slovyansk
troops;receive;munitions
activists;stand_guard_on;top_of_a_ukrainian_regional_administration_building
activist;carry;a_shield
russian_supporters;attend_rally_in;front_of_the_security_service_building
man;place;a_russian_flag
a_ukrainian_police_officer;receive;medical_care
supporters;beat;a_ukrainian_pro-ukrainian
activists;escort;a_man
protesters;guard;a_barricade
riot_shields;occupy;a_police_station
a_group_of_russian_activists;warm;themselves
prime_minister_arseniy_yatsenyuk;speak;april_april_11
separatists;occupy;the_regional_a_ukrainian_regional_administration_building_in_slovyansk_on_monday
the_regional_a_ukrainian_regional_administration_building_in_slovyansk_on_monday;call_for;a_referendum
russian_pro-russian_young_men;look_over;the_fence_of_a_military_recruitment_office
protesters;occupy;the_security_security_service_service_building
april;8.;workers
workers;clean_up_on;april_april_8
protesters;burn;tires
police;clear;the_building
april_#_a_a_masked_man_masked_man;stand_on;top_of_a_barricade
donetsk;7.;protesters_pro-russian_protesters_light_candles_in_donetsk_on_saturday_may_3
they;try_to_occupy;a_regional_administration_building
activists;hold_rally_in;front_front_of_a_ukrainian_security_service_office_in_luhansk
a_a_russian_flag_russian_flag;attend;a_russia_pro-russia
western_officials;voice;alarm
russia_'s;report;military_buildup
naval_school;embrace;a_friend
a_friend;decide_to_stay_in;the_school
some_#_cadets;refuse_to_take;russian_citizenship
russian_citizenship;leave;the_school
soviet_military_veterans;take_part_in;a_laying_ceremony
soldiers;conduct_training_session_on;the_desna_military_shooting_range
#_russian_soldiers;prepare_for;diving_training
#;walk_past;a_train
a_russian_solder;sit_in;a_tank
russian_prime_minister_dmitry_medvedev;speak_about;the_economic_development_of_crimea_crimea_interim_ukrainian_president_oleksandr_turchynov
members_of_the_ukrainian_national_guard;take_part_in;military_exercises
those;kill_during;protests
soldiers;take_part_in;a_training_exercise
the_recent_killing_of_radical_nationalist_leader_oleksandr_muzychko;die_during;a_police_operation
the_protests;topple;ukrainian_president_victor_yanukovych
ukrainian_tanks;transport_from;their_muzychko_and_the_right_sector_base
russian_troops;seize;most_of_ukraine_'s_ukraine_'s
ukrainian_president_oleksandr_turchynov;order_withdrawal_of;armed_forces
they;leave_base_in;feodosia
russian_sailors;stand_on;the_deck_of_the_corvette_ship_suzdalets
militia_members;remove;a_resident
forces;consolidate;their_pro-russian_militia_members
unmarked_uniforms;sit_atop;an_armored_personnel_carrier
a_russian_sailor;hold;the_russian_navy_'s_st_._andrew_'s_flag
putin;sign;the_final_decree
a_ukrainian_serviceman;leave;a_ukrainian_military_unit
soldiers;take;control
russian_soldiers;patrol;the_area
protesters;remove;the_gate_the_gate_of_the_belbek_air_base
troops;stand_guard_in;sevastopol
forces;walk_inside;the_ukrainian_navy_headquarters
forces;take_down;a_ukrainian_flag
chief_alexander_vitko;leave;the_the_ukrainian_navy_headquarters_in_sevastopol_on_march_19
forces;take;it
workers;install_sign_on;a_parliament_building
russian_military_personnel;surround;a_ukrainian_military_base
parliament_building;get_remove;tuesday
new_de_facto_mayor_of_sevastopol;join_hand_in;moscow
demonstrators;hold;a_crimean_crimea_interim_ukrainian_president_oleksandr_turchynov
soldiers;stand_guard_at;a_checkpoint
ukrainian_politician_vitali_klitschko;address;reporters
troops;stand_guard_in;front_of_the_ukrainian_parliament_building
a_ukrainian_man;apply_for;the_the_ukrainian_national_guard
civilians;walk_past;riot_police
ukrainian_soldier;stand_on;top_of_an_armored_vehicle
donetsk;rally_by;russia_pro-russia
armed_soldiers;stand_guard_outside;a_a_ukrainian_military_base_in_perevalne
man;hold;a_a_crimean_flag
flag;stand_in;front_of_the_crimean_crimea_interim_ukrainian_president_oleksandr_turchynov
russian_flags;celebrate_in;front_front_of_the_crimean_parliament_building_in_simferopol
ukrainian_police_officer;try_to_shield;himself
woman;leave;a_voting_booth
it;be;_the_geopolitical_arena
the_action;take;place
both_countries;make;it
the_usual_artistic_rivalry;give;an_added_piquancy
moscow;annex;ukraine_'s_crimea_region
eastern_ukraine;roil_by;russian_separatist_protests
the_organizers;describe;eurovision
eurovision;love_for;its_eurovision_combination_of_top_costumes
a_political_event;mean_to_unite;europe
this;demonstrate_to;an_unusual_degree
russia_'s_entrants_old_twins_anastasia_and_maria_tolmachevy;boo_by;the_audience
the_chief_of_wiwibloggs_.com;tell;cnn
the_cnn_;be_about;national_identity
putin_'s_lgbt_laws;leave;europeans_angry_adams_william_lee_adams_
the_booing;be;a_the_booing
closer;cross;the_line
you;be;mine
ukrainian_singer_mariya_yaremchuk;perform;a_song_titled_tock
ukrainian_singer_mariya_yaremchuk;say;tuesday
i;be_for;the_ukrainian_people
yaremchuk;be_first_to_perform_on;saturday_again_saturday
tolmachevy_sisters;be_15th_out_of;#_finalists
the_singing;come;the_the_voting_voting
former_soviet_nations;tend_to;award
they;vote_for;_russia_'s_tolmachevy_sisters
they;announce;the_score
television_viewers;cast_vote_in;their_television_viewers_respective_countries
telephone_hotlines;count_for;half_the_final_tally
the_remainder_of_the_vote;cast_by;national_expert_juries
the_country;have_honor_of_host;the_following_year_'s_event
we;support;the_ukrainian_economy
any_case;be_interested_in;peace_and_prosperity
we;continue_to_look_for;a_way
ukrainian_crisis;focus_on;all_regions_and_social_groups
all_regions_and_social_groups;have_to_determine;their_own_future
countries;be;an_the_main_issue_between_the_countries
russia_russia;tie_by;over_#_agreements
we;put;them
russian_and_ukrainian_officials;have_to_review;technical_sanitary_veterinary_and_other_norms
it;export_to;the_russian_market
it;force;us
system_of_tariffs_and_fees;operate_between;ukraine_ukraine
kiev;pay_down;its_kiev
the_west;accuse;moscow
kiev;agree_on;a_visit
governor_pavel_gubarev;be_under;arrest
the_a_visit_to_donetsk_people_s_visit;pay_at;#_kiev_kiev
central_asia_peirre_marquet;tell;tass.
the_geneva_accord;reach_on;april_#
russian_foreign_minister_sergei_lavrov;say;moscow
moscow;send_letter_to;the_the_organisation_for_security_and_cooperation_in_europe
we;push_for;immediate_access
gubarev_governor_pavel_gubarev;have_problem_with;health
we;of;course
course;continue;efforts
gubarev;be_in;prison
buildings;arrest_for;calls
march_#;proclaim;pavel_pavel_gubarev
representatives_of_the_eu_eu;sign;a_memorandum_of_allocating_#_#_euro$_#_#_ukraine_ukraine_brussels
#;sign_memorandum_of;understanding
the_ceremony;take;place
place;take_part_in;it
a_long;be_program_for;peaceful_energy_purposes
sanctions_sanctions;say;ali_reza_jahangirian
the_ettelaat_newspaper;report_on;thursday
the_#_figure;confirm_end_of;a_range
_airbus;take_order_for;more_than_#_aircraft
airlines_and_lessors;lead_battle_for;iran_'s_iran_which_have_been_broadened_in_the_past_decade_over_iran_'s_perceived_nuclear_ambitions
russia_'s_superjet;secure_order_for;the_smaller_airliners
they;produce_along_with;engine_makers
#_commercial_planes;fly_while;the_rest
the_rest;be_functional_due_to;a_lack_of_spare_parts
we;get_signal_from;western_western_companies
the_current_preliminary_deal;allow_for;the_limited_sale_of_commercial_plane_parts_and_services
_iran_which_have_been_broadened_in_the_past_decade_over_iran_'s_perceived_nuclear_ambitions;include;vintage_boeing_vintage_boeing
service_#_engines;sell_to;iran_iran_which_have_been_broadened_in_the_past_decade_over_iran_
they;service_at;facilities
germany_'s_mtu_aero_engines;license_to_do;the_work
all;have;average_fleet_ages
's_four_largest_carriers_-_iran_air_iran_aseman_airlines_;serve_market_of;#_#_people
a_country;help_draw;foreign_companies
president_hassan_rouhani;elect_year_on;a_promise
he_president_;invite;western_western_western_companies_companies
it;determine_to_reach;a_comprehensive_nuclear_deal
it;develop;its_a_comprehensive_nuclear_deal
#;lead_to;u.s._sanctions
_iran_which_have_been_broadened_in_the_past_decade_over_iran_'s_perceived_nuclear_ambitions;broaden_in;the_past_decade
ukraine;take_step_to_have;its_ukraine
products;be_on;the_the_russian_market_
head_of_the_russian_consumer_rights_protection_authority_rospoterbnadzor_anna_popova;tell;tass
the_negotiating_process;be_in;competence_of_experts
we;have_application_from;ukraine_ukraine
national_union_of_milk_producers_soyuzmoloko;tell;tass
russian;drop;fold
a_month;import;#_tonnes_of_cheese
however_imports_of_ukrainian_butter;increase;fold
march_russia;import;#_tonnes_of_butter
imports_cheese_imports;stem_from;the_russian_consumer_rights_watchdog
consumer_rights_protection_authority_rospotrebnadzor;impose_ban_on;cheese_imports
ban;be_applicable_to;the_following_ukrainian_companies
you;receive;this_letter
i;plan_to_publish;it
the_first_time;do;such_a_thing
it;tell;us
the_media_hysteria;reach;a_peak
we;have_more_confidence_in;the_formal_means
someone;see;pace
pace;cease_to_exist_as;a_representative_body
